"gross_profit_growth","","2.95","-0.68","2.09","-0.83","4.44","0.21","0.11","0.05","0.71","0.13","0.05","0.08","0.08","0.05","0.07000000000000001","0.15","0.13","0.09","-0.85","3.17","1.27","0.26",""
"ebitda_growth","","0.46","-0.89","6.06","-0.58","1.49","0.09","-0.14","0.29","0.8100000000000001","0.32","0.11","0.16","0.06","0.05","-0.03","-0.1","0.45","0.14","-2.52","1.01","184.41","0.36",""
"operating_income_growth","","1.5","-1.48","2.28","-1.22","0.93","20.32","-2.63","0.74","-4.67","1.67","-1.69","6.74","0.28","-0.04","0.48","-0.54","2.13","0.14","-6.13","0.75","2.71","0.5",""
"pretax_income_growth","","1.13","1.11","-0.78","-5.69","1.52","-2.17","-7.42","0.68","-0.65","0.49","-0.37","0.96","-18.43","1.06","6.61","-1.19","14.98","0.41","-11.03","0.67","1.83","0.77",""
"net_income_growth","","-14.42","1.01","-0.71","-9.029999999999999","0.76","0.62","-19.06","0.75","-2.8","0.64","-0.97","0.73","-1.09","0.64","1.09","-3.04","11.02","0.16","-25.68","0.62","1.45","0.9",""
"eps_diluted_growth","","-14.42","1.01","-0.71","-9.130000000000001","0.76","0.65","-17.48","0.77","-0.9","0.67","-0.91","0.74","-1.13","0.33","0.3","-1.09","0.8100000000000001","0.78","-405","0.62","1.21","1.14",""
"shares_diluted_growth","","","","","-0.01","-0.03","0.06","0.11","0.08","0.99","0.11","0.03","0.04","0.03","0.01","0.01","0.01","0.01","0.01","0.01","0.02","0.07000000000000001","",""
"cash_and_equiv_growth","","","","-1","","-0.22","0.08","-0.41","0.19","2.77","-0.05","0.19","0.3","0.06","-0.06","0.17","0.2","0.3","0.04","0.03","0.92","0.15","0.11",""
"ppe_growth","","","","-1","","0.08","0.04","-0.03","-0.16","-0.02","-0.02","","-0.02","-0.02","0.05","0.03","0.18","0.07000000000000001","1.66","","0.04","0.16","0.21",""
"total_assets_growth","","-0.72","-0.02","-0.01","0.2","0.25","0.24","-0.1","-0.05","1.22","-0.02","0.04","0.07000000000000001","0.05","0.03","0.1","0.11","0.13","0.29","-0.04","0.36","0.14","0.16",""
"total_equity_growth","","-0.9399999999999999","-0.17","-0.18","3.22","0.08","0.3","-0.2","-0.02","1.22","0.01","-0.05","0.06","","0.04","-0.01","-0.02","0.01","0.14","-0.93","1.62","1.1","0.9399999999999999",""
"cfo_growth","","","","-0.14","-0.88","0.2","1.98","-2.26","1.91","1.77","-0.14","1.71","0.18","-0.32","0.05","0.9399999999999999","0.04","0.51","-0.5","-3.31","2.64","0.03","-0.25",""
"capex_growth","","","","-0.05","-0.25","-3.15","0.92","1.39","7.84","-1.69","-0.42","-0.15","-0.09","-0.03","-0.02","-0.22","-0.37","-0.01","-0.35","0.34","0.29","-1.27","-0.26",""
"fcf_growth","","","","-0.32","-2.68","-3.67","1.05","-3.87","4.33","-0.5","-0.66","7.63","0.22","-0.49","0.08","1.57","-0.09","0.82","-0.79","-9.869999999999999","2.25","-0.09","-0.37",""
"shares_eop","67.565","67.565","67.565","67.565","63.798","65.47799999999999","74.893","78.29900000000001","86.709","175.419","189.536","190.853","199.566","201.194","202.483","204.068","208.076","210.127","213.71","218.015","224.675","231.264","233.303","231.44"
"dividends","","","","","","","","","","","","","","","","","","","","","","","",""
