"revenue_growth","","0.2","0.48","0.5600000000000001","1.08","0.14","0.2","0.14","0.16","0.08","0.12","0.11","0.07000000000000001","0.07000000000000001","0.13","0.11","0.09","0.09","0.22","0.08","0.64","0.01",""
"gross_profit_growth","","0.2","1.86","-0.06","1.5","0.12","0.19","0.14","0.15","0.03","0.11","0.1","0.09","0.05","0.17","0.09","0.1","0.09","0.18","0.09","0.31","-0.05",""
"ebitda_growth","","-88.47","11.71","-0.79","20.18","-0.77","0.07000000000000001","0.14","-0.07000000000000001","0.14","0.01","0.05","0.07000000000000001","0.1","0.57","0.12","0.13","0.07000000000000001","0.16","0.09","0.11","-0.24",""
"operating_income_growth","","-88.47","11.71","-0.83","25.17","-0.78","0.07000000000000001","0.15","-0.08","0.15","-0.01","0.03","0.06","0.08","0.65","0.11","0.13","0.06","0.15","0.08","-0.24","-0.22",""
"pretax_income_growth","","-37.08","1","","41.67","-0.78","0.06","0.14","0.31","-0.2","-0.03","-0.1","0.35","0.14","2.73","-0.57","0.15","0.1","0.13","0.04","-0.3","-0.54",""
"net_income_growth","","-36.88","0.44","9.69","4.45","-0.77","-0.24","0.67","0.38","-0.13","-0.02","-0.06","0.24","0.15","2.73","-0.6","0.55","0.01","0.22","-0.04","-0.38","-0.43",""
"eps_diluted_growth","","-0.76","0.2","1.32","6.24","-0.8","-0.12","0.66","0.38","-0.13","0.02","-0.05","0.27","0.19","2.77","-0.62","0.55","","0.2","-0.04","-0.35","-0.42",""
"shares_diluted_growth","","0.01","","0.4","0.55","1.94","0.01","","0.01","","-0.04","-0.02","-0.03","-0.03","-0.01","0.05","","0.02","0.02","-0.01","-0.04","-0.02",""
"cash_and_equiv_growth","","0.43","-1","","2.91","0.75","0.52","-0.1","-0.33","0.47","-0.45","0.33","0.41","-0.02","1.31","0.03","0.75","0.03","0.13","0.16","-0.73","-0.2",""
"ppe_growth","","","","","0.39","0.08","0.16","-0.1","0.37","-0.04","0.57","0.04","3.1","0.3","0.03","0.21","0.01","0.44","0.28","-0.01","0.5600000000000001","0.02",""
"total_assets_growth","","0.24","-1","","0.58","0.48","0.25","0.21","-0.13","0.18","0.02","0.17","0.29","0.07000000000000001","0.36","0.1","0.28","0.21","0.23","0.1","0.7","-0.05",""
"total_equity_growth","","-0.15","1","","1.56","1.63","0.46","0.32","-0.21","0.22","-0.01","0.18","-0.06","-0.1","1.03","0.29","0.34","0.21","0.21","0.1","-0.14","0.02",""
"cfo_growth","","","","","41.67","-0.85","1.71","-0.4","0.3","0.29","-0.05","-0.27","0.74","0.23","2.58","-0.87","3.27","-0.07000000000000001","-0.05","0.25","-0.89","2.2",""
"capex_growth","","","","","-0.12","","0.02","0.47","-1.63","0.47","-1.08","0.1","-6.96","0.33","0.61","-1.22","0.61","-2.99","-0.06","0.65","-1.07","0.17",""
"fcf_growth","","","","","111.47","-0.88","2.26","-0.39","0.18","0.44","-0.13","-0.29","-0.55","2.25","4.98","-0.97","16.97","-0.31","-0.1","0.73","-1.1","3.14",""
"shares_eop","9.273999999999999","9.372999999999999","9.379","13.103","20.323","54.692","57.327","57.876","59.463","58.247","57.308","56.623","52.594","49.881","50.188","51.636","53.085","53.696","55.251","55.335","52.5","52.841","53.09"
"dividends","","","","","","","","","","","","","","","","","","","","","","",""
"price_to_earnings","","","","","","51.06","53.56","33.08","23.51","17.09","19.34","28.35","19.1","24.86","10.87","35.09","29.45","43.25","61.71","70.56","54.13","75.98999999999999","100.62"
"price_to_book","","","","","","14.38","7.79","6.08","7.51","3.89","4.37","5.07","4.5","7.51","6.04","6.05","5.88","7.27","10.53","10.45","5.8","4.54","5.83"
"price_to_sales","","","","","","8.42","5.57","5.04","4.26","2.48","2.44","3.02","2.36","3.29","4.74","5.54","6.64","9.050000000000001","12.97","13.07","3.82","3.02","4.03"
"price_to_tangible_book","","","","","","14.98","8.08","6.3","7.89","4.06","5.34","6.01","5.35","9.09","6.62","6.47","6.21","7.59","12.05","11.76","45.45","20.32","23.88"
"price_to_fcf","","","","","","98.70999999999999","23.98","40.5","33.59","14.73","18.64","36.24","67.41","30.99","8.470000000000001","353.75","25.63","55.38","106.99","67.76000000000001","-331.94","123.62","83.08"
"market_cap","","","","","","2157.5994","1710.06441","1760.58792","1728.58941","1088.63643","1204.04108","1655.09029","1385.32596","2070.56031","3382.6712","4378.7328","5699.73645","8487.189759999999","14828.26338","16200.9813","7767.375","6193.49361","7959.27"
"period_end_price","","","","","","39.45","29.83","30.42","29.07","18.69","21.01","29.23","26.34","41.51","67.40000000000001","84.8","107.37","158.06","268.38","292.78","147.95","117.21","117.21"
